Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
10-26-2018,Steelhead,The Dalles,132,303,80024,251174,NA,NA,113,95.768,NA
10-27-2018,Steelhead,The Dalles,133,329,80157,251503,NA,NA,100.9,99.72,NA
10-28-2018,Steelhead,The Dalles,142,340,80299,251843,NA,NA,86.1,104.708,NA
10-29-2018,Steelhead,The Dalles,156,220,80455,252063,NA,NA,90.6,104.588,NA
10-30-2018,Steelhead,The Dalles,137,197,80592,252260,NA,NA,85.2,97.652,NA
10-31-2018,Steelhead,The Dalles,133,188,80725,252448,NA,NA,93.6,98.187,NA
11-01-2018,Steelhead,The Dalles,NA,209,234073,541944,NA,NA,85.7,104.941,NA
11-02-2018,Steelhead,The Dalles,NA,138,234073,542082,NA,NA,121,105.889,NA
11-03-2018,Steelhead,The Dalles,NA,160,234073,542242,NA,NA,122.3,108.33,NA
11-04-2018,Steelhead,The Dalles,NA,233,234073,542475,NA,NA,NA,107.765,NA
11-05-2018,Steelhead,The Dalles,NA,253,234073,542728,NA,NA,113.7,112.528,NA
11-06-2018,Steelhead,The Dalles,NA,219,234073,542947,NA,NA,117.1,111.181,NA
11-07-2018,Steelhead,The Dalles,NA,177,234073,543124,NA,NA,116.8,111.632,NA
11-08-2018,Steelhead,The Dalles,NA,108,234073,543232,NA,NA,121.6,112.645,NA
11-09-2018,Steelhead,The Dalles,NA,131,234073,543363,NA,NA,120.4,114.384,NA
11-10-2018,Steelhead,The Dalles,NA,88,234073,543451,NA,NA,126,117.787,NA
11-11-2018,Steelhead,The Dalles,NA,92,234073,543543,NA,NA,119.2,118.73,NA
11-12-2018,Steelhead,The Dalles,NA,107,234073,543650,NA,NA,133,115.772,NA
11-13-2018,Steelhead,The Dalles,NA,113,234073,543763,NA,NA,135.6,116.287,NA
11-14-2018,Steelhead,The Dalles,NA,97,234073,543860,NA,NA,146.8,123.177,NA
11-15-2018,Steelhead,The Dalles,NA,116,234073,543976,NA,NA,124.8,116.424,NA
11-16-2018,Steelhead,The Dalles,NA,63,234073,544039,NA,NA,116.6,122.958,NA
11-17-2018,Steelhead,The Dalles,NA,47,234073,544086,NA,NA,118.7,119.069,NA
11-18-2018,Steelhead,The Dalles,NA,27,234073,544113,NA,NA,123.3,120.886,NA
11-19-2018,Steelhead,The Dalles,NA,22,234073,544135,NA,NA,126.5,121.237,NA
11-20-2018,Steelhead,The Dalles,NA,38,234073,544173,NA,NA,131.2,116.7,NA
11-21-2018,Steelhead,The Dalles,NA,28,234073,544201,NA,NA,128.9,122.24,NA
11-22-2018,Steelhead,The Dalles,NA,46,234073,544247,NA,NA,119,118.2,NA
11-23-2018,Steelhead,The Dalles,NA,17,234073,544264,NA,NA,114.6,123.703,NA
11-24-2018,Steelhead,The Dalles,NA,10,234073,544274,NA,NA,117.3,120.557,NA
11-25-2018,Steelhead,The Dalles,NA,24,234073,544298,NA,NA,120,120.863,NA
11-26-2018,Steelhead,The Dalles,NA,21,234073,544319,NA,NA,117.5,118.246,NA
11-27-2018,Steelhead,The Dalles,NA,25,234073,544344,NA,NA,118.8,121.333,NA
11-28-2018,Steelhead,The Dalles,NA,14,234073,544358,NA,NA,108.7,119.932,NA
11-29-2018,Steelhead,The Dalles,NA,12,234073,544370,NA,NA,111.1,125.754,NA
11-30-2018,Steelhead,The Dalles,NA,6,234073,544376,NA,NA,113.7,128.413,NA
12-01-2018,Steelhead,The Dalles,NA,2,234073,544378,NA,NA,115.5,125.237,NA
12-02-2018,Steelhead,The Dalles,NA,1,234073,544379,NA,NA,118.7,124.686,NA
12-03-2018,Steelhead,The Dalles,NA,6,234073,544385,NA,NA,111.3,124.907,NA
12-04-2018,Steelhead,The Dalles,NA,7,234073,544392,NA,NA,126.9,128.01,NA
12-05-2018,Steelhead,The Dalles,NA,2,234073,544394,NA,NA,124.4,134.243,NA
12-06-2018,Steelhead,The Dalles,NA,4,234073,544398,NA,NA,131.8,135.045,NA
12-07-2018,Steelhead,The Dalles,NA,NA,234073,544398,NA,NA,128.3,135.887,NA
12-08-2018,Steelhead,The Dalles,NA,1,234073,544399,NA,NA,143.3,137.873,NA
12-09-2018,Steelhead,The Dalles,NA,5,234073,544404,NA,NA,134.2,140.268,NA
12-10-2018,Steelhead,The Dalles,NA,4,234073,544408,NA,NA,130.1,137.629,NA
12-11-2018,Steelhead,The Dalles,NA,4,234073,544412,NA,NA,124.5,143.765,NA
12-12-2018,Steelhead,The Dalles,NA,1,234073,544413,NA,NA,127.3,136.364,NA
12-13-2018,Steelhead,The Dalles,NA,1,234073,544414,NA,NA,123.1,131.75,NA
12-14-2018,Steelhead,The Dalles,NA,2,234073,544416,NA,NA,128.9,141.939,NA
12-15-2018,Steelhead,The Dalles,NA,2,234073,544418,NA,NA,115.1,144.525,NA
12-16-2018,Steelhead,The Dalles,NA,NA,234073,544418,NA,NA,119.2,133.901,NA
12-17-2018,Steelhead,The Dalles,NA,1,234073,544419,NA,NA,125.6,134.998,NA
12-18-2018,Steelhead,The Dalles,NA,1,234073,544420,NA,NA,110.4,139.816,NA
12-19-2018,Steelhead,The Dalles,NA,1,234073,544421,NA,NA,111.2,133.828,NA
12-20-2018,Steelhead,The Dalles,NA,NA,234073,544421,NA,NA,107.2,135.205,NA
12-21-2018,Steelhead,The Dalles,NA,NA,234073,544421,NA,NA,105.4,136.365,NA
12-22-2018,Steelhead,The Dalles,NA,1,234073,544422,NA,NA,107.6,137.303,NA
12-23-2018,Steelhead,The Dalles,NA,1,234073,544423,NA,NA,103.7,132.239,NA
12-24-2018,Steelhead,The Dalles,NA,NA,234073,544423,NA,NA,120.9,127.893,NA
12-25-2018,Steelhead,The Dalles,NA,1,234073,544424,NA,NA,115.9,124.053,NA
12-26-2018,Steelhead,The Dalles,NA,NA,234073,544424,NA,NA,100.8,129.236,NA
12-27-2018,Steelhead,The Dalles,NA,NA,234073,544424,NA,NA,111.1,138.607,NA
12-28-2018,Steelhead,The Dalles,NA,NA,234073,544424,NA,NA,101.5,136.357,NA
12-29-2018,Steelhead,The Dalles,NA,-1,234073,544423,NA,NA,128.3,136.919,NA
12-30-2018,Steelhead,The Dalles,NA,NA,234073,544423,NA,NA,103.1,138.373,NA
12-31-2018,Steelhead,The Dalles,NA,NA,234073,544423,NA,NA,104.1,139.393,NA
