Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
10-21-2016,Steelhead,The Dalles,196,495,143521,272905,NA,NA,119.8,100.372,NA
10-22-2016,Steelhead,The Dalles,194,490,143715,273395,NA,NA,101.5,97.798,NA
10-23-2016,Steelhead,The Dalles,198,391,143913,273786,NA,NA,112.2,94.675,NA
10-24-2016,Steelhead,The Dalles,134,435,144047,274221,NA,NA,122.3,95.438,NA
10-25-2016,Steelhead,The Dalles,108,363,144155,274584,NA,NA,101.5,97.353,NA
10-26-2016,Steelhead,The Dalles,139,335,144294,274919,NA,NA,124.9,95.768,NA
10-27-2016,Steelhead,The Dalles,140,360,144434,275279,NA,NA,118.7,99.72,NA
10-28-2016,Steelhead,The Dalles,192,354,144626,275633,NA,NA,130.9,104.708,NA
10-29-2016,Steelhead,The Dalles,170,241,144796,275874,NA,NA,139.8,104.588,NA
10-30-2016,Steelhead,The Dalles,135,229,144931,276103,NA,NA,132.3,97.652,NA
10-31-2016,Steelhead,The Dalles,96,210,145027,276313,NA,NA,132.9,98.187,NA
11-01-2016,Steelhead,The Dalles,NA,159,515546,506226,NA,NA,133.7,104.941,NA
11-02-2016,Steelhead,The Dalles,NA,134,515546,506360,NA,NA,147.7,105.889,NA
11-03-2016,Steelhead,The Dalles,NA,103,515546,506463,NA,NA,140.4,108.33,NA
11-04-2016,Steelhead,The Dalles,NA,92,515546,506555,NA,NA,142.7,107.765,NA
11-05-2016,Steelhead,The Dalles,NA,71,515546,506626,NA,NA,124.033,112.528,NA
11-06-2016,Steelhead,The Dalles,NA,109,515546,506735,NA,NA,127.2,111.181,NA
11-07-2016,Steelhead,The Dalles,NA,102,515546,506837,NA,NA,140.6,111.632,NA
11-08-2016,Steelhead,The Dalles,NA,63,515546,506900,NA,NA,131.8,112.645,NA
11-09-2016,Steelhead,The Dalles,NA,57,515546,506957,NA,NA,134.3,114.384,NA
11-10-2016,Steelhead,The Dalles,NA,49,515546,507006,NA,NA,135.7,117.787,NA
11-11-2016,Steelhead,The Dalles,NA,46,515546,507052,NA,NA,140.6,118.73,NA
11-12-2016,Steelhead,The Dalles,NA,51,515546,507103,NA,NA,113.7,115.772,NA
11-13-2016,Steelhead,The Dalles,NA,46,515546,507149,NA,NA,123.2,116.287,NA
11-14-2016,Steelhead,The Dalles,NA,37,515546,507186,NA,NA,138.7,123.177,NA
11-15-2016,Steelhead,The Dalles,NA,44,515546,507230,NA,NA,118.1,116.424,NA
11-16-2016,Steelhead,The Dalles,NA,36,515546,507266,NA,NA,130.7,122.958,NA
11-17-2016,Steelhead,The Dalles,NA,42,515546,507308,NA,NA,140.2,119.069,NA
11-18-2016,Steelhead,The Dalles,NA,32,515546,507340,NA,NA,135.8,120.886,NA
11-19-2016,Steelhead,The Dalles,NA,31,515546,507371,NA,NA,144.1,121.237,NA
11-20-2016,Steelhead,The Dalles,NA,25,515546,507396,NA,NA,148.7,116.7,NA
11-21-2016,Steelhead,The Dalles,NA,22,515546,507418,NA,NA,137.7,122.24,NA
11-22-2016,Steelhead,The Dalles,NA,20,515546,507438,NA,NA,135.3,118.2,NA
11-23-2016,Steelhead,The Dalles,NA,13,515546,507451,NA,NA,151,123.703,NA
11-24-2016,Steelhead,The Dalles,NA,15,515546,507466,NA,NA,131.4,120.557,NA
11-25-2016,Steelhead,The Dalles,NA,13,515546,507479,NA,NA,117.2,120.863,NA
11-26-2016,Steelhead,The Dalles,NA,14,515546,507493,NA,NA,125.6,118.246,NA
11-27-2016,Steelhead,The Dalles,NA,11,515546,507504,NA,NA,133.2,121.333,NA
11-28-2016,Steelhead,The Dalles,NA,10,515546,507514,NA,NA,130.6,119.932,NA
11-29-2016,Steelhead,The Dalles,NA,10,515546,507524,NA,NA,133.2,125.754,NA
11-30-2016,Steelhead,The Dalles,NA,11,515546,507535,NA,NA,132.2,128.413,NA
12-01-2016,Steelhead,The Dalles,NA,4,515546,507539,NA,NA,136.8,125.237,NA
12-02-2016,Steelhead,The Dalles,NA,2,515546,507541,NA,NA,143.2,124.686,NA
12-03-2016,Steelhead,The Dalles,NA,4,515546,507545,NA,NA,120.3,124.907,NA
12-04-2016,Steelhead,The Dalles,NA,2,515546,507547,NA,NA,117.5,128.01,NA
12-05-2016,Steelhead,The Dalles,NA,2,515546,507549,NA,NA,128.8,134.243,NA
12-06-2016,Steelhead,The Dalles,NA,NA,515546,507549,NA,NA,151.3,135.045,NA
12-07-2016,Steelhead,The Dalles,NA,NA,515546,507549,NA,NA,158.4,135.887,NA
12-08-2016,Steelhead,The Dalles,NA,NA,515546,507549,NA,NA,160.4,137.873,NA
12-09-2016,Steelhead,The Dalles,NA,1,515546,507550,NA,NA,157.4,140.268,NA
12-10-2016,Steelhead,The Dalles,NA,2,515546,507552,NA,NA,136,137.629,NA
12-11-2016,Steelhead,The Dalles,NA,1,515546,507553,NA,NA,128.2,143.765,NA
12-12-2016,Steelhead,The Dalles,NA,NA,515546,507553,NA,NA,127.9,136.364,NA
12-13-2016,Steelhead,The Dalles,NA,NA,515546,507553,NA,NA,132.8,131.75,NA
12-14-2016,Steelhead,The Dalles,NA,1,515546,507554,NA,NA,151.6,141.939,NA
12-15-2016,Steelhead,The Dalles,NA,NA,515546,507554,NA,NA,150.3,144.525,NA
12-16-2016,Steelhead,The Dalles,NA,NA,515546,507554,NA,NA,137.1,133.901,NA
12-17-2016,Steelhead,The Dalles,NA,1,515546,507555,NA,NA,152.3,134.998,NA
12-18-2016,Steelhead,The Dalles,NA,1,515546,507556,NA,NA,151.4,139.816,NA
12-19-2016,Steelhead,The Dalles,NA,1,515546,507557,NA,NA,157.1,133.828,NA
12-20-2016,Steelhead,The Dalles,NA,NA,515546,507557,NA,NA,156.5,135.205,NA
12-21-2016,Steelhead,The Dalles,NA,NA,515546,507557,NA,NA,143.3,136.365,NA
12-22-2016,Steelhead,The Dalles,NA,1,515546,507558,NA,NA,163.1,137.303,NA
12-23-2016,Steelhead,The Dalles,NA,NA,515546,507558,NA,NA,169.4,132.239,NA
12-24-2016,Steelhead,The Dalles,NA,NA,515546,507558,NA,NA,147.5,127.893,NA
12-25-2016,Steelhead,The Dalles,NA,1,515546,507559,NA,NA,156.3,124.053,NA
12-26-2016,Steelhead,The Dalles,NA,NA,515546,507559,NA,NA,166.6,129.236,NA
12-27-2016,Steelhead,The Dalles,NA,NA,515546,507559,NA,NA,170.4,138.607,NA
12-28-2016,Steelhead,The Dalles,NA,NA,515546,507559,NA,NA,136.4,136.357,NA
12-29-2016,Steelhead,The Dalles,NA,-1,515546,507558,NA,NA,144,136.919,NA
12-30-2016,Steelhead,The Dalles,NA,NA,515546,507558,NA,NA,128.5,138.373,NA
12-31-2016,Steelhead,The Dalles,NA,NA,515546,507558,NA,NA,141.267,139.393,NA
