Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
10-21-2015,Steelhead,The Dalles,477,497,213658,275357,NA,NA,92.3,100.372,NA
10-22-2015,Steelhead,The Dalles,550,457,214208,275814,NA,NA,93.5,97.798,NA
10-23-2015,Steelhead,The Dalles,391,390,214599,276204,NA,NA,100.7,94.675,NA
10-24-2015,Steelhead,The Dalles,372,416,214971,276620,NA,NA,98.9,95.438,NA
10-25-2015,Steelhead,The Dalles,306,355,215277,276975,NA,NA,95.2,97.353,NA
10-26-2015,Steelhead,The Dalles,248,331,215525,277306,NA,NA,89.1,95.768,NA
10-27-2015,Steelhead,The Dalles,299,355,215824,277661,NA,NA,100.5,99.72,NA
10-28-2015,Steelhead,The Dalles,447,333,216271,277994,NA,NA,99.5,104.708,NA
10-29-2015,Steelhead,The Dalles,158,247,216429,278241,NA,NA,79.3,104.588,NA
10-30-2015,Steelhead,The Dalles,252,234,216681,278475,NA,NA,72.222,97.652,NA
10-31-2015,Steelhead,The Dalles,339,200,217020,278675,NA,NA,82.322,98.187,NA
11-01-2015,Steelhead,The Dalles,NA,145,953152,447299,NA,NA,84.5,104.941,NA
11-02-2015,Steelhead,The Dalles,NA,123,953152,447422,NA,NA,92.1,105.889,NA
11-03-2015,Steelhead,The Dalles,NA,98,953152,447520,NA,NA,106.1,108.33,NA
11-04-2015,Steelhead,The Dalles,NA,84,953152,447604,NA,NA,104.8,107.765,NA
11-05-2015,Steelhead,The Dalles,NA,71,953152,447675,NA,NA,97.4,112.528,NA
11-06-2015,Steelhead,The Dalles,NA,96,953152,447771,NA,NA,109,111.181,NA
11-07-2015,Steelhead,The Dalles,NA,84,953152,447855,NA,NA,115.5,111.632,NA
11-08-2015,Steelhead,The Dalles,NA,55,953152,447910,NA,NA,111.2,112.645,NA
11-09-2015,Steelhead,The Dalles,NA,59,953152,447969,NA,NA,114.8,114.384,NA
11-10-2015,Steelhead,The Dalles,NA,47,953152,448016,NA,NA,118.3,117.787,NA
11-11-2015,Steelhead,The Dalles,NA,42,953152,448058,NA,NA,109.4,118.73,NA
11-12-2015,Steelhead,The Dalles,NA,42,953152,448100,NA,NA,116.9,115.772,NA
11-13-2015,Steelhead,The Dalles,NA,38,953152,448138,NA,NA,105,116.287,NA
11-14-2015,Steelhead,The Dalles,NA,33,953152,448171,NA,NA,104.9,123.177,NA
11-15-2015,Steelhead,The Dalles,NA,40,953152,448211,NA,NA,101,116.424,NA
11-16-2015,Steelhead,The Dalles,NA,33,953152,448244,NA,NA,123.2,122.958,NA
11-17-2015,Steelhead,The Dalles,NA,35,953152,448279,NA,NA,114.6,119.069,NA
11-18-2015,Steelhead,The Dalles,NA,28,953152,448307,NA,NA,125.3,120.886,NA
11-19-2015,Steelhead,The Dalles,NA,27,953152,448334,NA,NA,135.6,121.237,NA
11-20-2015,Steelhead,The Dalles,NA,19,953152,448353,NA,NA,124.3,116.7,NA
11-21-2015,Steelhead,The Dalles,NA,20,953152,448373,NA,NA,133,122.24,NA
11-22-2015,Steelhead,The Dalles,NA,18,953152,448391,NA,NA,119.2,118.2,NA
11-23-2015,Steelhead,The Dalles,NA,12,953152,448403,NA,NA,135.2,123.703,NA
11-24-2015,Steelhead,The Dalles,NA,12,953152,448415,NA,NA,141.5,120.557,NA
11-25-2015,Steelhead,The Dalles,NA,13,953152,448428,NA,NA,135,120.863,NA
11-26-2015,Steelhead,The Dalles,NA,12,953152,448440,NA,NA,105.5,118.246,NA
11-27-2015,Steelhead,The Dalles,NA,9,953152,448449,NA,NA,121.1,121.333,NA
11-28-2015,Steelhead,The Dalles,NA,8,953152,448457,NA,NA,133.3,119.932,NA
11-29-2015,Steelhead,The Dalles,NA,10,953152,448467,NA,NA,132.4,125.754,NA
11-30-2015,Steelhead,The Dalles,NA,10,953152,448477,NA,NA,149.6,128.413,NA
12-01-2015,Steelhead,The Dalles,NA,4,953152,448481,NA,NA,113.4,125.237,NA
12-02-2015,Steelhead,The Dalles,NA,2,953152,448483,NA,NA,127.4,124.686,NA
12-03-2015,Steelhead,The Dalles,NA,3,953152,448486,NA,NA,122,124.907,NA
12-04-2015,Steelhead,The Dalles,NA,2,953152,448488,NA,NA,108.7,128.01,NA
12-05-2015,Steelhead,The Dalles,NA,1,953152,448489,NA,NA,109.5,134.243,NA
12-06-2015,Steelhead,The Dalles,NA,NA,953152,448489,NA,NA,108.7,135.045,NA
12-07-2015,Steelhead,The Dalles,NA,NA,953152,448489,NA,NA,122.2,135.887,NA
12-08-2015,Steelhead,The Dalles,NA,NA,953152,448489,NA,NA,120.9,137.873,NA
12-09-2015,Steelhead,The Dalles,NA,1,953152,448490,NA,NA,104.5,140.268,NA
12-10-2015,Steelhead,The Dalles,NA,2,953152,448492,NA,NA,142.7,137.629,NA
12-11-2015,Steelhead,The Dalles,NA,1,953152,448493,NA,NA,167.1,143.765,NA
12-12-2015,Steelhead,The Dalles,NA,NA,953152,448493,NA,NA,169.8,136.364,NA
12-13-2015,Steelhead,The Dalles,NA,NA,953152,448493,NA,NA,120.9,131.75,NA
12-14-2015,Steelhead,The Dalles,NA,1,953152,448494,NA,NA,127.9,141.939,NA
12-15-2015,Steelhead,The Dalles,NA,NA,953152,448494,NA,NA,135.8,144.525,NA
12-16-2015,Steelhead,The Dalles,NA,NA,953152,448494,NA,NA,137.6,133.901,NA
12-17-2015,Steelhead,The Dalles,NA,1,953152,448495,NA,NA,153.2,134.998,NA
12-18-2015,Steelhead,The Dalles,NA,1,953152,448496,NA,NA,141.8,139.816,NA
12-19-2015,Steelhead,The Dalles,NA,1,953152,448497,NA,NA,141.4,133.828,NA
12-20-2015,Steelhead,The Dalles,NA,NA,953152,448497,NA,NA,116.4,135.205,NA
12-21-2015,Steelhead,The Dalles,NA,NA,953152,448497,NA,NA,149.5,136.365,NA
12-22-2015,Steelhead,The Dalles,NA,1,953152,448498,NA,NA,128.2,137.303,NA
12-23-2015,Steelhead,The Dalles,NA,NA,953152,448498,NA,NA,111.6,132.239,NA
12-24-2015,Steelhead,The Dalles,NA,NA,953152,448498,NA,NA,93.4,127.893,NA
12-25-2015,Steelhead,The Dalles,NA,1,953152,448499,NA,NA,96.4,124.053,NA
12-26-2015,Steelhead,The Dalles,NA,NA,953152,448499,NA,NA,112.5,129.236,NA
12-27-2015,Steelhead,The Dalles,NA,NA,953152,448499,NA,NA,121.3,138.607,NA
12-28-2015,Steelhead,The Dalles,NA,NA,953152,448499,NA,NA,125.5,136.357,NA
12-29-2015,Steelhead,The Dalles,NA,-1,953152,448498,NA,NA,136.8,136.919,NA
12-30-2015,Steelhead,The Dalles,NA,NA,953152,448498,NA,NA,119.2,138.373,NA
12-31-2015,Steelhead,The Dalles,NA,NA,953152,448498,NA,NA,113.7,139.393,NA
