Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
10-21-2019,Steelhead,The Dalles,429,394,59529,229674,NA,NA,82.029,100.372,NA
10-22-2019,Steelhead,The Dalles,242,389,59771,230063,NA,NA,67.146,97.798,NA
10-23-2019,Steelhead,The Dalles,270,323,60041,230386,NA,NA,87.117,94.675,NA
10-24-2019,Steelhead,The Dalles,156,354,60197,230740,NA,NA,79.204,95.438,NA
10-25-2019,Steelhead,The Dalles,184,313,60381,231053,NA,NA,67.383,97.353,NA
10-26-2019,Steelhead,The Dalles,158,300,60539,231353,NA,NA,73.696,95.768,NA
10-27-2019,Steelhead,The Dalles,100,322,60639,231675,NA,NA,80.854,99.72,NA
10-28-2019,Steelhead,The Dalles,112,335,60751,232010,NA,NA,96.904,104.708,NA
10-29-2019,Steelhead,The Dalles,87,218,60838,232228,NA,NA,104.771,104.588,NA
10-30-2019,Steelhead,The Dalles,64,200,60902,232428,NA,NA,99.604,97.652,NA
10-31-2019,Steelhead,The Dalles,92,191,60994,232619,NA,NA,86.414,98.187,NA
11-01-2019,Steelhead,The Dalles,NA,209,261062,532217,NA,NA,88.054,104.941,NA
11-02-2019,Steelhead,The Dalles,NA,138,261062,532355,NA,NA,102.179,105.889,NA
11-03-2019,Steelhead,The Dalles,NA,160,261062,532515,NA,NA,88.221,108.33,NA
11-04-2019,Steelhead,The Dalles,NA,233,261062,532748,NA,NA,107.033,107.765,NA
11-05-2019,Steelhead,The Dalles,NA,253,261062,533001,NA,NA,123.417,112.528,NA
11-06-2019,Steelhead,The Dalles,NA,219,261062,533220,NA,NA,130.008,111.181,NA
11-07-2019,Steelhead,The Dalles,NA,177,261062,533397,NA,NA,120.983,111.632,NA
11-08-2019,Steelhead,The Dalles,NA,108,261062,533505,NA,NA,121.442,112.645,NA
11-09-2019,Steelhead,The Dalles,NA,131,261062,533636,NA,NA,123.967,114.384,NA
11-10-2019,Steelhead,The Dalles,NA,88,261062,533724,NA,NA,125.246,117.787,NA
11-11-2019,Steelhead,The Dalles,NA,92,261062,533816,NA,NA,124.817,118.73,NA
11-12-2019,Steelhead,The Dalles,NA,107,261062,533923,NA,NA,119.067,115.772,NA
11-13-2019,Steelhead,The Dalles,NA,113,261062,534036,NA,NA,114.013,116.287,NA
11-14-2019,Steelhead,The Dalles,NA,97,261062,534133,NA,NA,123.525,123.177,NA
11-15-2019,Steelhead,The Dalles,NA,116,261062,534249,NA,NA,117.458,116.424,NA
11-16-2019,Steelhead,The Dalles,NA,63,261062,534312,NA,NA,117.804,122.958,NA
11-17-2019,Steelhead,The Dalles,NA,47,261062,534359,NA,NA,112.483,119.069,NA
11-18-2019,Steelhead,The Dalles,NA,27,261062,534386,NA,NA,118.983,120.886,NA
11-19-2019,Steelhead,The Dalles,NA,22,261062,534408,NA,NA,118.254,121.237,NA
11-20-2019,Steelhead,The Dalles,NA,38,261062,534446,NA,NA,121.454,116.7,NA
11-21-2019,Steelhead,The Dalles,NA,28,261062,534474,NA,NA,122.696,122.24,NA
11-22-2019,Steelhead,The Dalles,NA,46,261062,534520,NA,NA,121.471,118.2,NA
11-23-2019,Steelhead,The Dalles,NA,17,261062,534537,NA,NA,115.096,123.703,NA
11-24-2019,Steelhead,The Dalles,NA,10,261062,534547,NA,NA,117.983,120.557,NA
11-25-2019,Steelhead,The Dalles,NA,24,261062,534571,NA,NA,120.271,120.863,NA
11-26-2019,Steelhead,The Dalles,NA,21,261062,534592,NA,NA,121.213,118.246,NA
11-27-2019,Steelhead,The Dalles,NA,25,261062,534617,NA,NA,122.571,121.333,NA
11-28-2019,Steelhead,The Dalles,NA,14,261062,534631,NA,NA,113.317,119.932,NA
11-29-2019,Steelhead,The Dalles,NA,12,261062,534643,NA,NA,130.554,125.754,NA
11-30-2019,Steelhead,The Dalles,NA,6,261062,534649,NA,NA,125.45,128.413,NA
12-01-2019,Steelhead,The Dalles,NA,2,261062,534651,NA,NA,128.388,125.237,NA
12-02-2019,Steelhead,The Dalles,NA,1,261062,534652,NA,NA,127.575,124.686,NA
12-03-2019,Steelhead,The Dalles,NA,6,261062,534658,NA,NA,125.658,124.907,NA
12-04-2019,Steelhead,The Dalles,NA,7,261062,534665,NA,NA,126.754,128.01,NA
12-05-2019,Steelhead,The Dalles,NA,2,261062,534667,NA,NA,135.417,134.243,NA
12-06-2019,Steelhead,The Dalles,NA,4,261062,534671,NA,NA,129.929,135.045,NA
12-07-2019,Steelhead,The Dalles,NA,NA,261062,534671,NA,NA,120.829,135.887,NA
12-08-2019,Steelhead,The Dalles,NA,1,261062,534672,NA,NA,113.213,137.873,NA
12-09-2019,Steelhead,The Dalles,NA,5,261062,534677,NA,NA,122.65,140.268,NA
12-10-2019,Steelhead,The Dalles,NA,4,261062,534681,NA,NA,125.554,137.629,NA
12-11-2019,Steelhead,The Dalles,NA,4,261062,534685,NA,NA,117.004,143.765,NA
12-12-2019,Steelhead,The Dalles,NA,1,261062,534686,NA,NA,112.567,136.364,NA
12-13-2019,Steelhead,The Dalles,NA,1,261062,534687,NA,NA,111.583,131.75,NA
12-14-2019,Steelhead,The Dalles,NA,2,261062,534689,NA,NA,110.508,141.939,NA
12-15-2019,Steelhead,The Dalles,NA,2,261062,534691,NA,NA,112.863,144.525,NA
12-16-2019,Steelhead,The Dalles,NA,NA,261062,534691,NA,NA,120.242,133.901,NA
12-17-2019,Steelhead,The Dalles,NA,1,261062,534692,NA,NA,123.413,134.998,NA
12-18-2019,Steelhead,The Dalles,NA,1,261062,534693,NA,NA,124.608,139.816,NA
12-19-2019,Steelhead,The Dalles,NA,1,261062,534694,NA,NA,125.808,133.828,NA
12-20-2019,Steelhead,The Dalles,NA,NA,261062,534694,NA,NA,106.238,135.205,NA
12-21-2019,Steelhead,The Dalles,NA,NA,261062,534694,NA,NA,93.3,136.365,NA
12-22-2019,Steelhead,The Dalles,NA,1,261062,534695,NA,NA,91.767,137.303,NA
12-23-2019,Steelhead,The Dalles,NA,1,261062,534696,NA,NA,108.546,132.239,NA
12-24-2019,Steelhead,The Dalles,NA,NA,261062,534696,NA,NA,107.917,127.893,NA
12-25-2019,Steelhead,The Dalles,NA,1,261062,534697,NA,NA,106.096,124.053,NA
12-26-2019,Steelhead,The Dalles,NA,NA,261062,534697,NA,NA,116.833,129.236,NA
12-27-2019,Steelhead,The Dalles,NA,NA,261062,534697,NA,NA,123.304,138.607,NA
12-28-2019,Steelhead,The Dalles,NA,NA,261062,534697,NA,NA,116.4,136.357,NA
12-29-2019,Steelhead,The Dalles,NA,-1,261062,534696,NA,NA,109.475,136.919,NA
12-30-2019,Steelhead,The Dalles,NA,NA,261062,534696,NA,NA,109.079,138.373,NA
12-31-2019,Steelhead,The Dalles,NA,NA,261062,534696,NA,NA,98.019,139.393,NA
