Date,Species,Dam,Count,Avg,YTD,AvgYTD,TempS,TempC,Flow,Mflow,Spill
10-20-2017,Steelhead,The Dalles,276,599,94688,264924,NA,NA,64.7,90.547,NA
10-21-2017,Steelhead,The Dalles,471,443,95159,265367,NA,NA,82.8,100.372,7.5
10-22-2017,Steelhead,The Dalles,296,434,95455,265801,NA,NA,72.5,97.798,7.5
10-23-2017,Steelhead,The Dalles,236,355,95691,266156,NA,NA,84.5,94.675,NA
10-24-2017,Steelhead,The Dalles,185,393,95876,266549,NA,NA,105.6,95.438,NA
10-25-2017,Steelhead,The Dalles,223,340,96099,266889,NA,NA,69.2,97.353,2.9
10-26-2017,Steelhead,The Dalles,126,320,96225,267209,NA,NA,87.3,95.768,NA
10-27-2017,Steelhead,The Dalles,125,342,96350,267551,NA,NA,83.6,99.72,NA
10-28-2017,Steelhead,The Dalles,71,348,96421,267899,NA,NA,78.4,104.708,NA
10-29-2017,Steelhead,The Dalles,38,233,96459,268132,NA,NA,71.5,104.588,NA
10-30-2017,Steelhead,The Dalles,34,213,96493,268345,NA,NA,94.1,97.652,NA
10-31-2017,Steelhead,The Dalles,37,197,96530,268542,NA,NA,95.1,98.187,NA
11-01-2017,Steelhead,The Dalles,43,184,96573,268726,NA,NA,74.2,104.941,NA
11-02-2017,Steelhead,The Dalles,35,188,96608,268914,NA,NA,87,105.889,NA
11-03-2017,Steelhead,The Dalles,21,155,96629,269069,NA,NA,92.6,108.33,NA
11-04-2017,Steelhead,The Dalles,23,177,96652,269246,NA,NA,87.144,107.765,NA
11-05-2017,Steelhead,The Dalles,21,124,96673,269370,NA,NA,94.1,112.528,NA
11-06-2017,Steelhead,The Dalles,26,127,96699,269497,NA,NA,104.6,111.181,NA
11-07-2017,Steelhead,The Dalles,27,130,96726,269627,NA,NA,121.8,111.632,NA
11-08-2017,Steelhead,The Dalles,21,91,96747,269718,NA,NA,129.6,112.645,NA
11-09-2017,Steelhead,The Dalles,16,86,96763,269804,NA,NA,108.9,114.384,NA
11-10-2017,Steelhead,The Dalles,12,86,96775,269890,NA,NA,117.7,117.787,NA
11-11-2017,Steelhead,The Dalles,5,63,96780,269953,NA,NA,116.2,118.73,NA
11-12-2017,Steelhead,The Dalles,11,51,96791,270004,NA,NA,123.8,115.772,NA
11-13-2017,Steelhead,The Dalles,12,63,96803,270067,NA,NA,109.3,116.287,NA
11-14-2017,Steelhead,The Dalles,11,54,96814,270121,NA,NA,105.3,123.177,NA
11-15-2017,Steelhead,The Dalles,11,76,96825,270197,NA,NA,115.9,116.424,NA
11-16-2017,Steelhead,The Dalles,5,62,96830,270259,NA,NA,108.3,122.958,NA
11-17-2017,Steelhead,The Dalles,3,73,96833,270332,NA,NA,114.2,119.069,NA
11-18-2017,Steelhead,The Dalles,4,87,96837,270419,NA,NA,111.1,120.886,NA
11-19-2017,Steelhead,The Dalles,6,69,96843,270488,NA,NA,121.8,121.237,NA
11-20-2017,Steelhead,The Dalles,3,72,96846,270560,NA,NA,118.6,116.7,NA
11-21-2017,Steelhead,The Dalles,4,60,96850,270620,NA,NA,122.2,122.24,NA
11-22-2017,Steelhead,The Dalles,9,104,96859,270724,NA,NA,133.4,118.2,NA
11-23-2017,Steelhead,The Dalles,2,107,96861,270831,NA,NA,102.6,123.703,NA
11-24-2017,Steelhead,The Dalles,7,83,96868,270914,NA,NA,104.9,120.557,NA
11-25-2017,Steelhead,The Dalles,9,93,96877,271007,NA,NA,130.1,120.863,NA
11-26-2017,Steelhead,The Dalles,9,78,96886,271085,NA,NA,136.7,118.246,NA
11-27-2017,Steelhead,The Dalles,15,62,96901,271147,NA,NA,122.3,121.333,NA
11-28-2017,Steelhead,The Dalles,24,46,96925,271193,NA,NA,140.5,119.932,NA
11-29-2017,Steelhead,The Dalles,26,32,96951,271225,NA,NA,129.3,125.754,NA
11-30-2017,Steelhead,The Dalles,1,28,96952,271253,NA,NA,133.6,128.413,NA
12-01-2017,Steelhead,The Dalles,1,4,344507,527622,NA,NA,130,125.237,NA
12-02-2017,Steelhead,The Dalles,1,28,96953,271281,NA,NA,137,124.686,NA
12-03-2017,Steelhead,The Dalles,3,12,96956,271293,NA,NA,119.7,124.907,NA
12-04-2017,Steelhead,The Dalles,5,24,96961,271317,NA,NA,128.2,128.01,NA
12-05-2017,Steelhead,The Dalles,3,5,96964,271322,NA,NA,122.2,134.243,NA
12-06-2017,Steelhead,The Dalles,8,-3,96972,271319,NA,NA,140.4,135.045,NA
12-07-2017,Steelhead,The Dalles,1,15,96973,271334,NA,NA,154,135.887,NA
12-08-2017,Steelhead,The Dalles,5,5,96978,271339,NA,NA,155.9,137.873,NA
12-09-2017,Steelhead,The Dalles,2,5,96980,271344,NA,NA,149.1,140.268,NA
12-10-2017,Steelhead,The Dalles,6,2,344560,527633,NA,NA,140.7,137.629,NA
12-11-2017,Steelhead,The Dalles,3,28,96983,271372,NA,NA,159.6,143.765,NA
12-12-2017,Steelhead,The Dalles,3,9,96986,271381,NA,NA,156.8,136.364,NA
12-13-2017,Steelhead,The Dalles,6,23,96992,271404,NA,NA,154.4,131.75,NA
12-14-2017,Steelhead,The Dalles,1,6,96993,271410,NA,NA,150.2,141.939,NA
12-15-2017,Steelhead,The Dalles,4,18,96997,271428,NA,NA,136.9,144.525,NA
12-16-2017,Steelhead,The Dalles,4,10,97001,271438,NA,NA,124.5,133.901,NA
12-17-2017,Steelhead,The Dalles,3,5,97004,271443,NA,NA,125,134.998,NA
12-18-2017,Steelhead,The Dalles,1,13,97005,271456,NA,NA,124.5,139.816,NA
12-19-2017,Steelhead,The Dalles,4,4,97009,271460,NA,NA,134.9,133.828,NA
12-20-2017,Steelhead,The Dalles,2,1,97011,271461,NA,NA,135.6,135.205,NA
12-21-2017,Steelhead,The Dalles,NA,NA,344575,527638,NA,NA,134.6,136.365,NA
12-22-2017,Steelhead,The Dalles,2,6,97013,271467,NA,NA,136.3,137.303,NA
12-23-2017,Steelhead,The Dalles,3,3,97016,271470,NA,NA,137.6,132.239,NA
12-24-2017,Steelhead,The Dalles,2,4,97018,271474,NA,NA,148.9,127.893,NA
12-25-2017,Steelhead,The Dalles,1,2,97019,271476,NA,NA,142.2,124.053,NA
12-26-2017,Steelhead,The Dalles,NA,NA,344577,527640,NA,NA,173.5,129.236,NA
12-27-2017,Steelhead,The Dalles,NA,NA,344577,527640,NA,NA,157.7,138.607,NA
12-28-2017,Steelhead,The Dalles,NA,NA,344577,527640,NA,NA,153.7,136.357,NA
12-29-2017,Steelhead,The Dalles,1,NA,97020,271476,NA,NA,144.5,136.919,NA
12-30-2017,Steelhead,The Dalles,NA,NA,344577,527639,NA,NA,150.2,138.373,NA
12-31-2017,Steelhead,The Dalles,2,NA,97022,271476,NA,NA,NA,139.393,NA
